STATE,NAME,YEAR,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,AVG,OBP,SLG,GIDP,SAC,SF,BB,IBB,HBP,CS,GO,AO,G/F,SB%,TA,SSA
°h§Ð,ÂÅ¤Ö¥Õ,2015,63,168,154,15,15,34,31,3,0,0,37,28,0,0.221,0.273,0.24,1,3,0,7,0,4,2,53,39,1.359,0,0.39,332.78
²{§Ð,¶À®¦½ç,2015,62,176,158,10,25,36,27,8,0,1,47,30,5,0.228,0.303,0.297,2,1,0,13,0,4,2,40,52,0.769,0.714,0.548,344.85
°h§Ð,¼BªÜ»¨,2015,61,266,230,53,38,63,39,9,0,15,117,52,3,0.274,0.367,0.509,5,2,0,32,0,2,2,64,51,1.255,0.6,0.885,955.91
°h§Ð,­@§J,2015,58,246,219,35,29,73,57,12,2,2,95,32,2,0.333,0.391,0.434,9,3,2,20,0,2,0,60,56,1.071,1,0.768,643.33
²{§Ð,ªL«É¿o,2015,57,118,110,17,12,37,31,5,0,1,45,16,2,0.336,0.373,0.409,3,0,1,7,0,0,0,31,27,1.148,1,0.711,486.36
°h§Ð,Áé©Ó¯§,2015,57,195,170,22,29,47,31,9,3,4,74,39,10,0.276,0.345,0.435,6,1,4,19,0,1,3,44,44,1,0.769,0.788,540.47
²{§Ð,¼ïªZ¶¯,2015,57,230,203,32,36,61,37,12,0,12,109,45,8,0.3,0.372,0.537,5,1,0,23,3,0,3,56,41,1.366,0.727,0.953,809.49
²{§Ð,ÂÅ±G­Û,2015,56,169,157,19,24,51,39,9,1,2,68,23,5,0.325,0.359,0.433,1,2,1,8,0,1,4,49,35,1.4,0.556,0.739,527.84
°h§Ð,©P¼s³Ó,2015,56,180,159,22,23,55,43,7,3,2,74,18,0,0.346,0.401,0.465,4,3,2,14,0,2,1,39,49,0.796,0,0.826,569.91
°h§Ð,¤è¥È©v,2015,50,163,143,11,22,33,22,8,1,2,49,30,2,0.231,0.306,0.343,4,3,1,15,0,1,2,44,38,1.158,0.5,0.578,374.77
°h§Ð,½²«Ø°¶,2015,48,107,93,13,12,22,15,5,1,1,32,19,0,0.237,0.33,0.344,2,1,0,13,0,0,0,27,25,1.08,0,0.616,353.56
°h§Ð,¤èÎëµú,2015,47,165,150,14,28,46,34,11,1,0,59,43,6,0.307,0.362,0.393,1,2,0,13,0,0,1,36,25,1.44,0.857,0.736,435.67
²{§Ð,±iµúº~,2015,47,103,97,8,10,20,16,2,0,2,28,35,1,0.206,0.233,0.289,0,0,2,4,0,0,1,20,24,0.833,0.5,0.423,314.19
°h§Ð,±i®õ¤s,2015,47,175,160,20,12,45,37,5,0,3,59,21,0,0.281,0.328,0.369,7,0,2,11,1,1,1,64,32,2,0,0.585,500.25
°h§Ð,³¯«a¥ô,2015,46,136,121,13,11,41,28,10,0,3,60,13,0,0.339,0.393,0.496,5,1,2,11,0,1,0,41,28,1.464,0,0.847,523.84
°h§Ð,³¢©§µa,2015,46,156,145,25,16,33,22,5,0,6,56,37,1,0.228,0.271,0.386,4,0,1,9,1,0,1,31,45,0.689,0.5,0.573,528.59
¤G­x,ªL«Â§Ê,2015,45,172,153,10,14,33,29,2,1,1,40,28,3,0.216,0.274,0.261,3,4,2,11,0,2,1,64,30,2.133,0.75,0.452,325.69
²{§Ð,­ð»F§Ê,2015,42,132,118,10,16,39,33,4,0,2,49,13,3,0.331,0.378,0.415,2,5,0,9,0,0,2,32,34,0.941,0.6,0.735,469.51
°h§Ð,³¯ª÷¾W,2015,41,52,45,7,1,9,7,2,0,0,11,18,1,0.2,0.288,0.244,0,0,1,6,0,0,0,11,8,1.375,1,0.5,246
°h§Ð,³¢«T¦ö,2015,39,110,101,12,11,25,21,3,0,1,31,31,1,0.248,0.309,0.307,3,0,0,8,0,1,1,26,19,1.368,0.5,0.513,358.52
°h§Ð,¾G¥ü¦æ,2015,39,88,78,9,12,24,23,1,0,0,25,8,1,0.308,0.368,0.321,4,1,1,7,0,1,0,26,21,1.238,1,0.586,377.69
°h§Ð,¨Ø¨ô,2015,37,159,146,21,27,44,27,10,0,7,75,29,9,0.301,0.352,0.514,1,0,1,11,0,1,1,29,45,0.644,0.9,0.923,621.37
°h§Ð,³¯«T½÷,2015,36,104,95,22,18,30,27,2,0,1,35,14,0,0.316,0.347,0.368,3,3,1,2,0,3,0,20,32,0.625,0,0.588,480.79
²{§Ð,¶À¶vÁn,2015,35,82,77,14,8,22,17,2,0,3,33,14,0,0.286,0.313,0.429,4,2,0,3,0,0,0,18,23,0.783,0,0.61,448.71
²{§Ð,³¢ªúªL,2015,33,124,113,17,17,28,15,6,0,7,55,46,0,0.248,0.301,0.487,2,0,1,7,1,2,0,17,23,0.739,0,0.747,527.79
°h§Ð,³¯¶­­·,2015,32,42,39,5,8,10,8,1,0,1,14,10,3,0.256,0.286,0.359,0,0,1,2,0,0,1,12,8,1.5,0.75,0.633,315.41
²{§Ð,³¯°¶º~,2015,31,62,57,6,3,13,11,2,0,0,15,10,0,0.228,0.279,0.263,1,1,0,3,0,1,0,14,20,0.7,0,0.422,273.07
²{§Ð,½±´¼½å,2015,30,118,111,25,14,34,25,6,0,3,49,14,0,0.306,0.331,0.441,5,0,2,5,0,0,0,40,25,1.6,0,0.659,540.31
°h§Ð,¶À´¼°ö,2015,30,98,93,17,9,23,14,5,1,3,39,19,1,0.247,0.276,0.419,6,0,1,3,0,1,1,31,21,1.476,0.5,0.571,431.31
°h§Ð,ªL©v¨k,2015,29,77,70,3,8,13,11,2,0,0,15,13,1,0.186,0.216,0.214,5,3,1,2,0,1,0,18,27,0.667,1,0.306,215.71
²{§Ð,¤ý¬f¿Ä,2015,29,122,111,29,18,36,20,6,1,9,71,22,0,0.324,0.377,0.64,2,0,1,9,0,1,1,29,25,1.16,0,1.038,720.32
²{§Ð,±ç®aºa,2015,29,69,62,5,5,16,13,2,1,0,20,8,0,0.258,0.319,0.323,1,0,1,5,0,1,0,23,16,1.438,0,0.553,303.06
°h§Ð,§õ¨|¾§,2015,27,29,27,1,6,5,4,1,0,0,6,5,2,0.185,0.214,0.222,0,1,0,1,0,0,0,7,10,0.7,1,0.409,196.19
°h§Ð,³¢­×©µ,2015,27,84,68,8,15,19,15,4,0,0,23,14,4,0.279,0.383,0.338,1,3,1,12,0,0,0,11,25,0.44,1,0.78,342.41
°h§Ð,³¢°··ì,2015,26,41,39,4,8,14,11,3,0,0,17,3,0,0.359,0.39,0.436,1,0,0,2,0,0,2,14,8,1.75,0,0.679,395.97
²{§Ð,¶§Ä£¾±,2015,25,99,87,10,24,37,32,5,0,0,42,8,5,0.425,0.485,0.483,0,0,1,9,0,2,2,23,20,1.15,0.714,1.115,517.29
²{§Ð,¤è§J°¶,2015,24,67,60,5,7,15,12,2,0,1,20,14,0,0.25,0.318,0.333,1,1,0,6,0,0,0,20,11,1.818,0,0.565,315
²{§Ð,ªL­õÞ±,2015,20,93,78,8,21,19,13,3,2,1,29,20,1,0.244,0.359,0.372,2,1,0,10,0,4,0,21,18,1.167,1,0.721,332.59
²{§Ð,§d©v®m,2015,20,42,40,2,5,11,9,2,0,0,13,7,0,0.275,0.31,0.325,1,0,0,2,0,0,0,16,6,2.667,0,0.5,298
²{§Ð,ªL¯§¼Ö,2015,20,62,60,6,5,17,15,2,0,0,19,13,0,0.283,0.295,0.317,1,1,0,0,0,1,0,7,23,0.304,0,0.455,332.33
°h§Ð,#©P¸t°V,2015,20,37,37,3,1,8,6,2,0,0,10,5,0,0.216,0.216,0.27,1,0,0,0,0,0,0,12,12,1,0,0.333,241.22
°h§Ð,ªL¬F»õ,2015,19,51,49,6,6,15,10,4,1,0,21,8,1,0.306,0.333,0.429,2,0,0,1,0,1,0,17,9,1.889,1,0.667,357.12
°h§Ð,³¯´¼¥°,2015,19,28,27,4,2,8,8,0,0,0,8,8,0,0.296,0.296,0.296,1,1,0,0,0,0,0,4,7,0.571,0,0.4,324.3
°h§Ð,Â²´I´¼,2015,18,19,17,2,4,3,3,0,0,0,3,2,1,0.176,0.263,0.176,1,0,0,1,0,1,0,9,4,2.25,1,0.4,189.47
°h§Ð,,2015,17,43,37,5,3,7,6,1,0,0,8,8,1,0.189,0.244,0.216,1,2,1,3,0,0,0,13,10,1.3,1,0.387,222.19
°h§Ð,?§§¾±,2015,15,23,21,1,2,4,3,1,0,0,5,3,1,0.19,0.227,0.238,1,1,0,1,0,0,0,10,4,2.5,1,0.389,200.48
°h§Ð,ªL¤ý±ÒÞ³,2015,14,33,26,3,6,9,8,1,0,0,10,7,0,0.346,0.485,0.385,1,0,0,6,0,1,0,6,4,1.5,0,0.944,371.15
²{§Ð,Á§Ïú±c,2015,13,25,21,0,1,2,2,0,0,0,2,2,0,0.095,0.24,0.095,0,0,0,3,0,1,0,9,8,1.125,0,0.316,97.24
°h§Ð,¼B¨|¨°,2015,12,39,39,4,5,10,7,2,0,1,15,12,0,0.256,0.256,0.385,1,0,0,0,0,0,0,6,11,0.545,0,0.5,311.41
°h§Ð,·¨©ÓÂ@,2015,12,35,29,2,5,7,6,1,0,0,8,10,0,0.241,0.324,0.276,0,1,1,4,0,0,0,5,8,0.625,0,0.545,259.38
²{§Ð,¼ï§ÓªÚ,2015,11,28,25,3,4,9,7,2,0,0,11,5,0,0.36,0.429,0.44,0,0,0,3,0,0,0,9,2,4.5,0,0.875,386
²{§Ð,½²©úÄ±,2015,9,16,14,2,3,3,3,0,0,0,3,2,1,0.214,0.313,0.214,0,0,0,1,0,1,1,7,2,3.5,0.5,0.5,227.29
²{§Ð,¸­¦Ë°a,2015,9,10,10,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1.5,0,0,0
²{§Ð,³¢®m°¶,2015,9,24,22,0,0,2,1,1,0,0,3,3,0,0.091,0.167,0.136,1,0,0,1,0,1,0,9,8,1.125,0,0.238,93.91
²{§Ð,§d°ê»¨,2015,8,8,6,0,1,0,0,0,0,0,0,1,0,0,0.25,0,1,0,0,2,0,0,0,3,2,1.5,0,0.286,0
²{§Ð,±i§Ó±j,2015,6,19,19,1,4,5,5,0,0,0,5,5,0,0.263,0.263,0.263,1,0,0,0,0,0,0,3,6,0.5,0,0.333,273.16
°h§Ð,¯Î§J³ó,2015,6,12,12,1,1,1,1,0,0,0,1,4,1,0.083,0.083,0.083,0,0,0,0,0,0,0,5,2,2.5,1,0.182,89.33
°h§Ð,±iÒRªê,2015,6,10,10,0,0,2,2,0,0,0,2,2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,2,4,0.5,0,0.25,202
°h§Ð,³¯¥°®Û,2015,6,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
°h§Ð,§õ°ê¥Í,2015,5,6,5,0,1,2,1,1,0,0,3,2,0,0.4,0.5,0.6,0,0,0,1,0,0,0,1,0,0,0,1.333,403
²{§Ð,²øÂ@³Í,2015,5,14,13,2,1,2,2,0,0,0,2,3,0,0.154,0.214,0.154,1,0,0,1,0,0,0,5,3,1.667,0,0.25,165.85
°h§Ð,³¯µqµM,2015,4,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
²{§Ð,Ä¬½n¹F,2015,4,18,18,7,1,6,5,0,1,0,8,6,0,0.333,0.333,0.444,0,0,0,0,0,0,0,1,5,0.2,0,0.667,376.33
²{§Ð,ªL©Ó­¸,2015,4,11,10,2,3,4,2,1,0,1,8,2,0,0.4,0.364,0.8,0,0,1,0,0,0,0,1,4,0.25,0,1.333,438
²{§Ð,¬ö«~§»,2015,3,10,10,0,1,3,3,0,0,0,3,5,0,0.3,0.3,0.3,0,0,0,0,0,0,1,2,0,0,0,0.375,303
°h§Ð,½²¯q¥Á,2015,3,4,4,0,0,1,1,0,0,0,1,3,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.333,251
²{§Ð,´¿³³Âè,2015,2,7,6,0,1,1,1,0,0,0,1,4,0,0.167,0.286,0.167,0,0,0,1,0,0,0,0,1,0,0,0.4,167.67
²{§Ð,ªL©úªN,2015,2,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
°h§Ð,³\ÅDÄË,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
°h§Ð,½²¤Í¹F,2015,1,1,1,0,1,1,0,1,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1002
°h§Ð,Ä¬«Øºa,2015,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
²{§Ð,¤ý¬f¿Ä,2016,116,550,483,105,130,200,128,40,3,29,333,59,24,0.414,0.473,0.689,6,0,5,51,3,8,8,121,108,1.12,0.75,1.411,1852.08
¤G­x,ªL«Â§Ê,2016,114,453,398,61,65,114,78,20,3,13,179,111,21,0.286,0.345,0.45,5,13,4,32,0,6,10,84,93,0.903,0.677,0.796,1030.43
²{§Ð,©P«ä»ô,2016,114,491,409,103,83,140,90,30,3,17,227,56,6,0.342,0.425,0.555,11,0,12,63,2,5,1,84,141,0.596,0.857,1.078,1424.3
²{§Ð,Ã¹°êÀs,2016,111,480,421,74,100,138,94,26,2,16,216,91,12,0.328,0.4,0.513,11,2,4,48,0,5,5,92,104,0.885,0.706,0.94,1233.79
²{§Ð,°ª°ê¼y,2016,111,486,437,74,70,132,105,14,2,11,183,74,1,0.302,0.366,0.419,18,0,3,38,0,8,1,127,107,1.187,0.5,0.71,1075.06
²{§Ð,±i¥¿°¶,2016,109,501,436,48,108,149,121,24,0,4,185,41,5,0.342,0.407,0.424,7,8,5,46,1,5,5,142,109,1.303,0.5,0.809,846.74
²{§Ð,¾GñZ¤å,2016,109,441,372,73,70,87,41,22,0,24,181,119,4,0.234,0.34,0.487,7,0,6,50,0,13,0,84,88,0.955,1,0.849,1259.87
²{§Ð,ªL­õÞ±,2016,107,476,400,79,77,138,94,20,2,22,228,63,12,0.345,0.434,0.57,3,1,7,54,0,14,2,92,114,0.807,0.857,1.154,1408
²{§Ð,ªLªl¨|,2016,106,466,418,108,97,167,103,40,1,23,278,66,0,0.4,0.456,0.665,8,0,1,34,2,10,1,80,106,0.755,0,1.246,1677.52
²{§Ð,¤ý³Ó°¶,2016,106,433,377,53,76,113,80,26,2,5,158,45,3,0.3,0.365,0.419,8,8,6,32,0,10,4,106,118,0.898,0.429,0.736,822.73
²{§Ð,ªL¯q¥þ,2016,106,472,417,81,67,146,105,24,0,17,221,62,1,0.35,0.412,0.53,11,1,4,46,3,1,1,114,99,1.152,0.5,0.961,1316.12
°h§Ð,ªL§Ó²»,2016,105,486,435,75,83,139,98,27,4,10,204,74,5,0.32,0.376,0.469,6,4,5,38,0,4,7,112,115,0.974,0.417,0.812,1098.54
°h§Ð,´^¬F¶{,2016,105,403,343,67,58,117,90,19,0,8,160,47,4,0.341,0.417,0.466,13,0,9,47,0,4,2,88,100,0.88,0.667,0.892,996.11
²{§Ð,°ª°ê½÷,2016,104,451,392,104,88,112,52,24,2,34,242,69,6,0.286,0.368,0.617,9,0,5,49,0,5,2,67,149,0.45,0.75,1.038,1727.71
²{§Ð,ªL´¼³Ó,2016,104,474,401,107,100,135,79,21,1,34,260,77,8,0.337,0.417,0.648,11,0,9,53,2,9,3,90,108,0.833,0.727,1.186,1811.66
²{§Ð,³¯¤l»¨,2016,102,351,314,70,59,110,76,19,0,15,174,56,2,0.35,0.409,0.554,2,0,3,30,1,3,2,67,84,0.798,0.5,1.01,1174.32
²{§Ð,§E¼wÀs,2016,101,340,313,31,45,80,67,5,4,4,105,67,9,0.256,0.29,0.335,7,5,4,16,1,1,4,89,81,1.099,0.692,0.541,595.59
²{§Ð,³¯«T¨q,2016,99,423,361,100,76,106,60,20,0,26,204,57,21,0.294,0.382,0.565,12,0,6,55,1,0,7,83,120,0.692,0.75,1.026,1517.63
²{§Ð,­ð»F§Ê,2016,99,362,329,33,58,101,80,11,2,8,140,57,2,0.307,0.359,0.426,6,1,2,26,2,2,7,89,84,1.06,0.222,0.714,771.99
²{§Ð,³¯ó`°ò,2016,99,436,394,95,78,129,90,19,0,20,208,87,11,0.327,0.385,0.528,5,0,3,35,0,4,2,76,105,0.724,0.846,0.949,1410.41
²{§Ð,°ª§µ»ö,2016,99,355,324,35,59,104,88,14,0,2,124,50,13,0.321,0.369,0.383,7,3,1,16,1,9,5,104,67,1.552,0.722,0.703,659.99
²{§Ð,ªL©Ó­¸,2016,97,385,345,55,51,106,74,21,2,9,158,82,9,0.307,0.362,0.458,4,1,6,29,0,4,1,73,89,0.82,0.9,0.82,920.25
²{§Ð,¼ïªZ¶¯,2016,96,412,358,62,71,124,85,18,3,18,202,65,10,0.346,0.427,0.564,7,0,2,46,0,6,2,76,95,0.8,0.833,1.086,1218.37
°h§Ð,ªL«Â§U,2016,95,279,252,40,42,78,57,15,1,5,110,27,0,0.31,0.373,0.437,4,0,1,25,0,1,4,77,71,1.085,0,0.747,719.52
²{§Ð,³¯³Í­Û,2016,91,342,303,35,46,74,57,13,2,2,97,63,6,0.244,0.315,0.32,7,5,2,28,0,4,3,102,66,1.545,0.667,0.565,556.22
²{§Ð,ªL´¼¥­,2016,91,392,351,43,80,128,108,16,0,4,156,42,26,0.365,0.42,0.444,13,5,1,30,1,4,8,115,67,1.716,0.765,0.889,815.67
²{§Ð,ªL«É¿o,2016,91,240,218,27,23,58,40,17,0,1,78,35,6,0.266,0.306,0.358,9,8,1,12,0,1,1,70,56,1.25,0.857,0.571,499.06
²{§Ð,¦¶¨|½å,2016,91,297,244,58,43,86,52,19,0,15,150,62,0,0.352,0.459,0.615,5,1,2,44,0,6,0,44,54,0.815,0,1.227,1092.46
°h§Ð,¾G¹FÂE,2016,91,283,251,35,40,68,56,9,3,0,83,34,4,0.271,0.342,0.331,9,5,0,23,0,4,3,97,53,1.83,0.571,0.585,528.92
²{§Ð,¶§Ä£¾±,2016,89,391,359,48,74,101,66,12,6,17,176,74,19,0.281,0.333,0.49,6,0,2,25,1,4,5,112,74,1.514,0.792,0.836,1037.34
²{§Ð,½±´¼½å,2016,88,396,351,104,85,141,83,28,0,30,259,43,2,0.402,0.45,0.738,9,0,6,31,3,5,2,89,84,1.06,0.5,1.357,1780.71
²{§Ð,­Jª÷Às,2016,79,362,327,55,73,122,92,18,2,10,174,31,10,0.373,0.423,0.532,7,1,2,29,2,1,3,88,88,1,0.769,1.005,1022.09
²{§Ð,¤è§J°¶,2016,78,205,180,25,26,43,27,7,1,8,76,37,0,0.239,0.324,0.422,5,1,1,21,0,2,0,60,41,1.463,0,0.697,599.89
²{§Ð,³\°ò§»,2016,78,322,267,62,56,95,59,21,0,15,161,69,1,0.356,0.457,0.603,7,0,3,41,0,11,1,37,69,0.536,0.5,1.189,1126.81
°h§Ð,°ª§Óºõ,2016,76,250,216,28,29,57,50,6,1,0,65,30,1,0.264,0.336,0.301,4,6,3,21,0,4,5,75,57,1.316,0.167,0.542,468.89
°h§Ð,¼BªÜ»¨,2016,76,229,187,41,31,58,33,14,0,11,105,55,3,0.31,0.419,0.561,7,1,3,34,1,3,4,44,33,1.333,0.429,1.043,840.16
²{§Ð,¤_©sØP,2016,71,174,157,20,23,43,30,12,1,0,57,36,9,0.274,0.318,0.363,3,4,2,9,0,2,1,47,33,1.424,0.9,0.653,430.89
²{§Ð,±i§Ó»¨,2016,70,324,292,70,73,94,51,21,5,17,176,61,7,0.322,0.371,0.603,6,1,4,20,2,5,0,63,77,0.818,1,1.029,1187.92
²{§Ð,¸â´¼³ó,2016,69,228,203,42,36,53,31,14,0,8,91,35,1,0.261,0.332,0.448,6,1,1,20,0,2,0,71,45,1.578,1,0.731,722.08
²{§Ð,Ä¬½n¹F,2016,67,188,165,30,19,45,34,6,0,5,66,51,0,0.273,0.341,0.4,7,2,2,15,1,3,1,34,37,0.919,0,0.664,588.73
°h§Ð,³¯ª÷¾W,2016,67,211,180,45,35,53,32,8,0,13,100,46,7,0.294,0.393,0.556,10,0,1,28,0,2,1,47,35,1.343,0.875,0.993,879.44
²{§Ð,¼B®É»¨,2016,65,155,137,13,13,32,27,5,0,0,37,22,2,0.234,0.31,0.27,7,0,2,15,0,1,0,51,34,1.5,1,0.491,335.58
²{§Ð,³¯®a¾s,2016,65,181,162,31,27,50,34,7,1,8,83,32,1,0.309,0.369,0.512,0,2,1,12,0,4,0,27,54,0.5,1,0.893,706.64
°h§Ð,³¯¦¿©M,2016,62,64,54,5,10,13,11,2,0,0,15,11,0,0.241,0.305,0.278,2,5,0,3,0,2,0,16,14,1.143,0,0.465,280.74
²{§Ð,ªL©ô½Ã,2016,60,165,153,12,31,32,20,7,4,1,50,32,6,0.209,0.262,0.327,0,1,0,8,0,3,3,66,23,2.87,0.667,0.54,339.15
²{§Ð,ªLÞ³®¦,2016,59,141,123,11,18,30,27,3,0,0,33,19,4,0.244,0.304,0.268,6,6,1,8,0,3,0,51,24,2.125,1,0.485,331.9
²{§Ð,¶À®¦½ç,2016,58,165,154,17,34,48,37,9,1,1,62,38,3,0.312,0.345,0.403,4,0,2,7,0,2,2,41,29,1.414,0.6,0.661,478.69
°h§Ð,±i«Ø»Ê,2016,58,235,217,26,31,60,39,15,3,3,90,42,0,0.277,0.314,0.415,5,5,0,9,1,3,0,73,42,1.738,0,0.636,556.5
²{§Ð,¼ï§ÓªÚ,2016,57,153,138,11,28,41,31,8,1,1,54,34,1,0.297,0.342,0.391,2,4,1,10,0,0,1,37,27,1.37,0.5,0.65,426.1
°h§Ð,¶§«a«Â,2016,56,155,145,22,19,38,27,7,0,4,57,33,0,0.262,0.303,0.393,2,0,1,6,0,3,0,37,38,0.974,0,0.606,509.07
²{§Ð,³¢ÄY¤å,2016,52,209,194,37,27,67,48,13,2,4,96,30,2,0.345,0.377,0.495,6,1,2,10,1,1,2,54,45,1.2,0.5,0.815,706.36
²{§Ð,±ç®aºa,2016,52,157,133,16,13,34,27,7,0,0,41,23,1,0.256,0.357,0.308,5,3,0,20,0,1,1,48,28,1.714,0.5,0.6,376.64
²{§Ð,ªL¯§¼Ö,2016,51,120,113,22,19,34,22,11,0,1,48,28,2,0.301,0.325,0.425,2,0,2,3,0,2,0,26,27,0.963,1,0.679,478.88
°h§Ð,¶À¯EµM,2016,50,91,88,9,10,16,11,1,1,3,28,31,0,0.182,0.209,0.318,3,0,0,3,0,0,0,17,24,0.708,0,0.413,314.82
°h§Ð,¶R¹Å»ö,2016,46,121,101,20,17,20,10,5,0,5,40,27,3,0.198,0.322,0.396,5,0,1,14,0,5,0,26,29,0.897,1,0.721,438.02
²{§Ð,°ª°êÅï,2016,46,121,109,17,16,31,18,7,0,6,56,33,0,0.284,0.355,0.514,4,0,0,11,0,1,0,19,26,0.731,0,0.829,545.4
²{§Ð,Ä¬´¼³Ç,2016,44,176,159,33,33,53,34,10,0,9,90,45,0,0.333,0.398,0.566,1,0,0,15,0,2,1,36,25,1.44,0,0.991,768.33
°h§Ð,·¨©ÓÂ@,2016,38,84,76,15,12,17,12,2,0,3,28,28,1,0.224,0.272,0.368,6,3,0,5,0,0,0,23,8,2.875,1,0.523,386.68
²{§Ð,§d©v®m,2016,38,109,93,13,18,33,25,6,0,2,45,20,1,0.355,0.435,0.484,2,1,1,13,0,1,0,25,16,1.563,1,0.968,504.84
¤G­x,³¯³Ç¾Ë,2016,37,131,116,14,18,40,31,7,0,2,53,11,5,0.345,0.403,0.457,0,2,1,11,0,1,3,45,21,2.143,0.625,0.886,507.83
°h§Ð,³¯¶­­·,2016,36,72,71,6,10,19,15,4,0,0,23,20,0,0.268,0.278,0.324,3,0,0,1,0,0,2,18,14,1.286,0,0.421,320.61
²{§Ð,¸­¦Ë°a,2016,35,98,87,5,15,19,16,3,0,0,22,20,5,0.218,0.292,0.253,1,2,0,9,0,0,0,19,29,0.655,1,0.522,265.39
²{§Ð,³¢®m°¶,2016,32,96,85,9,8,20,14,5,0,1,28,15,1,0.235,0.313,0.329,3,0,1,5,0,5,0,25,26,0.962,1,0.574,328.29
°h§Ð,¼B¨|¨°,2016,31,83,74,5,8,15,9,6,0,0,21,17,0,0.203,0.272,0.284,2,2,0,7,0,0,0,22,20,1.1,0,0.459,248.7
²{§Ð,¾H§Ó°¶,2016,30,73,62,14,6,13,8,2,0,3,24,17,0,0.21,0.301,0.387,1,0,2,7,0,2,0,10,24,0.417,0,0.66,363.68
²{§Ð,§d°ê»¨,2016,29,75,69,7,10,15,10,3,1,1,23,27,2,0.217,0.27,0.333,3,1,0,4,0,1,2,16,11,1.455,0.5,0.508,295.39
°h§Ð,³¢­×©µ,2016,28,73,61,11,6,18,13,3,1,1,26,12,2,0.295,0.371,0.426,1,3,1,8,0,0,0,15,17,0.882,1,0.818,396.08
²{§Ð,³¢ªúªL,2016,28,75,69,11,10,15,8,4,2,1,26,31,0,0.217,0.267,0.377,1,0,1,4,0,1,1,11,13,0.846,0,0.554,318.39
°h§Ð,Áé©Ó¯§,2016,27,85,76,11,16,21,13,6,1,1,32,20,2,0.276,0.329,0.421,2,0,2,5,0,2,1,12,25,0.48,0.667,0.707,383.32
²{§Ð,³¢¥Ãºû,2016,27,59,54,4,8,8,8,0,0,0,8,7,2,0.148,0.22,0.148,3,0,0,5,0,0,1,25,14,1.786,0.667,0.3,176.15
°h§Ð,±iÒRªê,2016,26,44,39,4,5,11,8,1,2,0,16,14,0,0.282,0.349,0.41,2,1,0,3,0,1,1,8,6,1.333,0,0.645,318.05
²{§Ð,´¿³³Âè,2016,26,64,59,4,13,19,10,7,1,1,31,23,0,0.322,0.359,0.525,3,0,1,1,0,3,0,11,7,1.571,0,0.814,393.03
²{§Ð,¼ï«Û§Ê,2016,25,92,87,15,11,25,19,3,2,1,35,17,2,0.287,0.304,0.402,3,0,2,3,0,0,2,27,20,1.35,0.5,0.597,417.36
°h§Ð,¤èÎëµú,2016,22,28,22,2,6,8,7,0,0,1,11,4,1,0.364,0.5,0.5,1,0,0,6,0,0,1,3,7,0.429,0.5,1.125,404.64
°h§Ð,ÂÅ¤Ö¥Õ,2016,21,47,43,6,4,16,14,2,0,0,18,6,0,0.372,0.426,0.419,1,0,0,3,0,1,0,13,8,1.625,0,0.786,420.09
²{§Ð,§õ©v½å,2016,21,75,69,16,11,19,14,4,0,1,26,14,3,0.275,0.301,0.377,2,2,1,3,0,0,1,23,14,1.643,0.75,0.604,401.36
°h§Ð,ªL¤ý±ÒÞ³,2016,19,25,24,4,7,6,3,2,0,1,11,5,0,0.25,0.28,0.458,2,0,0,1,0,0,0,9,4,2.25,0,0.6,301
°h§Ð,ªL¬F»õ,2016,18,35,31,1,1,4,3,1,0,0,5,5,0,0.129,0.206,0.161,2,1,0,2,0,1,0,18,4,4.5,0,0.276,139.03
°h§Ð,½²¤Í¹F,2016,18,34,32,5,7,8,5,2,0,1,13,15,0,0.25,0.294,0.406,0,0,0,2,0,0,0,3,6,0.5,0,0.625,308
°h§Ð,¶À´¼°ö,2016,16,47,47,3,7,9,6,2,0,1,14,17,0,0.191,0.191,0.298,2,0,0,0,0,0,1,14,7,2,0,0.341,240.49
²{§Ð,¸â¤l½å,2016,15,49,46,6,5,14,11,1,0,2,21,7,0,0.304,0.347,0.457,1,0,0,3,0,0,0,5,20,0.25,0,0.727,395.35
°h§Ð,¯Î§J³ó,2016,15,47,43,1,7,9,7,1,1,0,12,7,3,0.209,0.277,0.279,0,0,0,4,0,0,0,16,11,1.455,1,0.559,226.3
°h§Ð,ÁÂ¬¯¥ô,2016,15,54,51,1,4,13,13,0,0,0,13,8,1,0.255,0.269,0.255,1,2,0,1,0,0,1,21,9,2.333,0.5,0.375,272.9
